file,lat,lon,rr,year,month,day,hour,minute,second
polPhs_PAZ1.2018.156.17.22.G02_2010.2640_V05.nc,-49.52,19.77,0.87,2018,6,5,17,22,23
polPhs_PAZ1.2018.156.15.43.G17_2010.2640_V05.nc,-64.63,35.83,0.18,2018,6,5,15,43,27
polPhs_PAZ1.2018.156.01.04.G09_2010.2640_V05.nc,-18.68,59.32,0.24,2018,6,5,1,3,50
polPhs_PAZ1.2018.156.06.19.G02_2010.2640_V05.nc,-46.01,168.49,2.35,2018,6,5,6,18,46
polPhs_PAZ1.2018.156.03.11.G19_2010.2640_V05.nc,-37.72,-125.49,0.29,2018,6,5,3,11,21
polPhs_PAZ1.2018.156.23.12.G31_2010.2640_V05.nc,-18.45,104.64,0.24,2018,6,5,23,11,53
polPhs_PAZ1.2018.156.05.51.G15_2010.2640_V05.nc,-28.10,-10.37,0.15,2018,6,5,5,51,17
polPhs_PAZ1.2018.156.20.11.G10_2010.2640_V05.nc,-52.40,113.03,0.46,2018,6,5,20,11,30
polPhs_PAZ1.2018.156.13.33.G26_2010.2640_V05.nc,11.79,-100.49,4.60,2018,6,5,13,33,41
polPhs_PAZ1.2018.156.23.03.G25_2010.2640_V05.nc,11.76,116.72,0.19,2018,6,5,23,2,58
polPhs_PAZ1.2018.156.02.32.G05_2010.2640_V05.nc,0.01,35.13,0.39,2018,6,5,2,32,33
polPhs_PAZ1.2018.157.23.38.G28_2010.2640_V05.nc,6.93,-77.18,0.73,2018,6,6,23,38,51
polPhs_PAZ1.2018.157.20.25.G05_2010.2640_V05.nc,-3.22,-52.52,0.28,2018,6,6,20,25,0
polPhs_PAZ1.2018.157.01.17.G18_2010.2640_V05.nc,-46.86,-113.73,0.49,2018,6,6,1,16,54
polPhs_PAZ1.2018.157.23.28.G11_2010.2640_V05.nc,-27.50,-62.04,0.11,2018,6,6,23,28,3
polPhs_PAZ1.2018.157.17.05.G02_2010.2640_V05.nc,-48.41,28.23,0.20,2018,6,6,17,5,5
polPhs_PAZ1.2018.157.02.00.G29_2010.2640_V05.nc,63.58,62.36,0.16,2018,6,6,2,0,11
polPhs_PAZ1.2018.157.06.16.G31_2010.2640_V05.nc,16.56,-170.64,0.46,2018,6,6,6,16,15
polPhs_PAZ1.2018.157.22.05.G13_2010.2640_V05.nc,14.78,-76.98,0.12,2018,6,6,22,6,6
polPhs_PAZ1.2018.157.08.23.G22_2010.2640_V05.nc,43.98,-45.56,1.08,2018,6,6,8,23,56
polPhs_PAZ1.2018.157.02.24.G07_2010.2640_V05.nc,-26.41,41.90,3.85,2018,6,6,2,24,13
polPhs_PAZ1.2018.157.20.40.G09_2010.2640_V05.nc,47.17,-41.10,0.62,2018,6,6,20,40,5
polPhs_PAZ1.2018.157.18.53.G26_2010.2640_V05.nc,6.20,-5.19,0.86,2018,6,6,18,53,46
polPhs_PAZ1.2018.157.22.00.G08_2010.2640_V05.nc,-2.22,-46.78,0.16,2018,6,6,22,0,25
polPhs_PAZ1.2018.157.18.17.G13_2010.2640_V05.nc,-48.98,-179.67,0.63,2018,6,6,18,17,32
polPhs_PAZ1.2018.157.20.16.G26_2010.2640_V05.nc,-35.82,-13.27,1.65,2018,6,6,20,16,37
polPhs_PAZ1.2018.158.02.33.G06_2010.2640_V05.nc,-36.54,-101.27,0.92,2018,6,7,2,33,52
polPhs_PAZ1.2018.158.17.37.G10_2010.2640_V05.nc,38.13,175.50,0.46,2018,6,7,17,37,23
polPhs_PAZ1.2018.158.17.13.G26_2010.2640_V05.nc,45.47,3.61,1.20,2018,6,7,17,12,55
polPhs_PAZ1.2018.158.23.07.G18_2010.2640_V05.nc,-38.87,-52.07,0.40,2018,6,7,23,7,47
polPhs_PAZ1.2018.158.22.39.G29_2010.2640_V05.nc,-34.26,124.90,0.22,2018,6,7,22,39,29
polPhs_PAZ1.2018.158.19.25.G19_2010.2640_V05.nc,-16.51,172.87,5.34,2018,6,7,19,25,4
polPhs_PAZ1.2018.158.21.45.G08_2010.2640_V05.nc,5.69,-43.17,1.60,2018,6,7,21,45,12
polPhs_PAZ1.2018.158.08.53.G21_2010.2640_V05.nc,-49.87,145.58,0.60,2018,6,7,8,53,26
polPhs_PAZ1.2018.158.10.47.G13_2010.2640_V05.nc,24.09,97.64,0.46,2018,6,7,10,47,51
polPhs_PAZ1.2018.158.14.07.G25_2010.2640_V05.nc,60.38,36.27,0.18,2018,6,7,14,7,35
polPhs_PAZ1.2018.158.06.09.G16_2010.2640_V05.nc,45.60,171.64,2.66,2018,6,7,6,8,56
polPhs_PAZ1.2018.158.14.52.G09_2010.2640_V05.nc,-52.94,-131.24,0.16,2018,6,7,14,51,54
polPhs_PAZ1.2018.158.19.10.G01_2010.2640_V05.nc,48.56,170.59,0.23,2018,6,7,19,10,11
polPhs_PAZ1.2018.158.21.47.G13_2010.2640_V05.nc,10.88,-73.59,0.43,2018,6,7,21,47,8
polPhs_PAZ1.2018.158.08.50.G26_2010.2640_V05.nc,-54.74,170.39,0.43,2018,6,7,8,50,3
polPhs_PAZ1.2018.159.11.30.G22_2010.2640_V05.nc,-66.35,-137.19,0.89,2018,6,8,11,30,39
polPhs_PAZ1.2018.159.17.44.G17_2010.2640_V05.nc,-56.47,-157.22,0.24,2018,6,8,17,43,56
polPhs_PAZ1.2018.159.19.37.G29_2010.2640_V05.nc,-59.87,-17.84,0.13,2018,6,8,19,37,40
polPhs_PAZ1.2018.159.05.21.G12_2010.2640_V05.nc,-61.56,-132.36,0.13,2018,6,8,5,21,18
polPhs_PAZ1.2018.159.14.30.G30_2010.2640_V05.nc,-35.13,-149.87,13.29,2018,6,8,14,30,16
polPhs_PAZ1.2018.159.10.29.G13_2010.2640_V05.nc,20.89,100.18,1.03,2018,6,8,10,29,27
polPhs_PAZ1.2018.159.07.12.G26_2010.2640_V05.nc,-4.55,172.97,0.16,2018,6,8,7,12,20
polPhs_PAZ1.2018.159.17.28.G20_2010.2640_V05.nc,1.31,170.49,2.13,2018,6,8,17,28,27
polPhs_PAZ1.2018.159.21.28.G13_2010.2640_V05.nc,5.96,-69.71,4.30,2018,6,8,21,27,58
polPhs_PAZ1.2018.159.09.48.G32_2010.2640_V05.nc,-43.68,-60.47,1.69,2018,6,8,9,48,13
polPhs_PAZ1.2018.159.03.50.G19_2010.2640_V05.nc,-55.27,-139.90,1.85,2018,6,8,3,50,32
polPhs_PAZ1.2018.159.20.24.G03_2010.2640_V05.nc,60.07,141.96,1.00,2018,6,8,20,24,35
polPhs_PAZ1.2018.159.10.33.G28_2010.2640_V05.nc,34.21,110.63,0.61,2018,6,8,10,33,9
polPhs_PAZ1.2018.159.14.16.G16_2010.2640_V05.nc,14.49,-111.33,0.25,2018,6,8,14,16,41
polPhs_PAZ1.2018.159.23.11.G13_2010.2640_V05.nc,31.16,-84.50,1.16,2018,6,8,23,11,9
polPhs_PAZ1.2018.159.22.25.G14_2010.2640_V05.nc,-38.41,109.62,0.15,2018,6,8,22,25,59
polPhs_PAZ1.2018.159.10.26.G07_2010.2640_V05.nc,19.56,127.67,0.51,2018,6,8,10,27,9
polPhs_PAZ1.2018.160.09.16.G22_2010.2640_V05.nc,5.02,-65.63,1.60,2018,6,9,9,16,33
polPhs_PAZ1.2018.160.02.11.G14_2010.2640_V05.nc,2.52,-140.64,1.00,2018,6,9,2,11,18
polPhs_PAZ1.2018.160.01.58.G22_2010.2640_V05.nc,-53.52,-125.53,1.42,2018,6,9,1,58,34
polPhs_PAZ1.2018.160.20.36.G25_2010.2640_V05.nc,-45.96,131.59,0.39,2018,6,9,20,35,51
polPhs_PAZ1.2018.160.08.38.G07_2010.2640_V05.nc,21.79,134.95,0.22,2018,6,9,8,37,51
polPhs_PAZ1.2018.160.18.12.G16_2010.2640_V05.nc,40.52,-7.43,0.57,2018,6,9,18,11,56
polPhs_PAZ1.2018.160.03.30.G17_2010.2640_V05.nc,-65.42,-138.62,0.33,2018,6,9,3,30,33
polPhs_PAZ1.2018.160.16.09.G19_2010.2640_V05.nc,-63.47,31.28,0.23,2018,6,9,16,9,47
polPhs_PAZ1.2018.160.10.17.G28_2010.2640_V05.nc,39.30,111.98,0.12,2018,6,9,10,17,21
polPhs_PAZ1.2018.160.02.26.G25_2010.2640_V05.nc,50.75,-139.17,0.15,2018,6,9,2,26,21
polPhs_PAZ1.2018.160.00.54.G12_2010.2640_V05.nc,59.84,-123.35,0.45,2018,6,9,0,54,20
polPhs_PAZ1.2018.160.23.46.G16_2010.2640_V05.nc,-49.86,83.00,0.20,2018,6,9,23,46,37
polPhs_PAZ1.2018.160.22.09.G29_2010.2640_V05.nc,-50.90,134.46,1.45,2018,6,9,22,9,57
polPhs_PAZ1.2018.160.23.37.G31_2010.2640_V05.nc,-19.19,105.27,0.27,2018,6,9,23,37,13
polPhs_PAZ1.2018.161.03.42.G32_2010.2640_V05.nc,44.47,-149.50,0.94,2018,6,10,3,41,46
polPhs_PAZ1.2018.161.09.53.G07_2010.2640_V05.nc,20.05,131.77,2.46,2018,6,10,9,53,53
polPhs_PAZ1.2018.161.19.06.G05_2010.2640_V05.nc,-45.52,-24.83,0.20,2018,6,10,19,6,32
polPhs_PAZ1.2018.161.06.41.G26_2010.2640_V05.nc,7.16,177.62,3.20,2018,6,10,6,41,9
polPhs_PAZ1.2018.161.10.52.G22_2010.2640_V05.nc,-56.68,-116.63,1.04,2018,6,10,10,52,23
polPhs_PAZ1.2018.161.12.46.G01_2010.2640_V05.nc,-47.11,91.27,0.19,2018,6,10,12,47,2
polPhs_PAZ1.2018.161.17.05.G13_2010.2640_V05.nc,-31.61,-173.30,0.13,2018,6,10,17,4,48
polPhs_PAZ1.2018.161.12.04.G29_2010.2640_V05.nc,24.29,-78.00,0.18,2018,6,10,12,4,31
polPhs_PAZ1.2018.161.20.04.G14_2010.2640_V05.nc,-1.08,131.42,1.45,2018,6,10,20,4,32
polPhs_PAZ1.2018.161.11.38.G17_2010.2640_V05.nc,58.61,113.65,0.21,2018,6,10,11,38,16
polPhs_PAZ1.2018.161.18.30.G10_2010.2640_V05.nc,-3.00,154.98,0.58,2018,6,10,18,30,16
polPhs_PAZ1.2018.161.22.28.G15_2010.2640_V05.nc,6.84,-84.44,0.31,2018,6,10,22,28,40
polPhs_PAZ1.2018.161.18.40.G19_2010.2640_V05.nc,-43.26,-174.36,0.18,2018,6,10,18,40,39
polPhs_PAZ1.2018.161.22.59.G12_2010.2640_V05.nc,55.97,137.96,0.52,2018,6,10,22,59,0
polPhs_PAZ1.2018.161.10.06.G05_2010.2640_V05.nc,61.21,72.57,0.61,2018,6,10,10,6,25
polPhs_PAZ1.2018.161.23.30.G03_2010.2640_V05.nc,-54.57,58.64,0.40,2018,6,10,23,31,0
polPhs_PAZ1.2018.162.07.18.G10_2010.2640_V05.nc,-37.24,-47.60,0.47,2018,6,11,7,19,1
polPhs_PAZ1.2018.162.08.09.G09_2010.2640_V05.nc,43.49,142.35,0.18,2018,6,11,8,9,10
polPhs_PAZ1.2018.162.22.53.G25_2010.2640_V05.nc,14.95,120.64,1.23,2018,6,11,22,53,16
polPhs_PAZ1.2018.162.03.41.G16_2010.2640_V05.nc,62.61,75.04,0.13,2018,6,11,3,41,36
polPhs_PAZ1.2018.162.09.36.G07_2010.2640_V05.nc,20.10,133.53,2.20,2018,6,11,9,36,49
polPhs_PAZ1.2018.162.06.14.G29_2010.2640_V05.nc,-29.91,-170.57,0.39,2018,6,11,6,14,15
polPhs_PAZ1.2018.162.13.38.G27_2010.2640_V05.nc,-39.84,-100.97,0.11,2018,6,11,13,38,39
polPhs_PAZ1.2018.162.03.09.G22_2010.2640_V05.nc,-6.22,-153.79,0.15,2018,6,11,3,9,12
polPhs_PAZ1.2018.162.16.06.G32_2010.2640_V05.nc,55.57,29.24,0.34,2018,6,11,16,5,55
polPhs_PAZ1.2018.162.18.19.G17_2010.2640_V05.nc,-25.60,-171.45,6.62,2018,6,11,18,18,51
polPhs_PAZ1.2018.162.22.16.G13_2010.2640_V05.nc,20.70,-77.08,0.14,2018,6,11,22,16,32
polPhs_PAZ1.2018.162.19.46.G19_2010.2640_V05.nc,5.05,166.87,0.12,2018,6,11,19,45,58
polPhs_PAZ1.2018.162.22.08.G15_2010.2640_V05.nc,-1.25,-79.48,0.13,2018,6,11,22,8,34
polPhs_PAZ1.2018.162.11.10.G28_2010.2640_V05.nc,13.38,107.85,2.62,2018,6,11,11,10,39
polPhs_PAZ1.2018.162.16.46.G13_2010.2640_V05.nc,-27.95,-171.05,0.13,2018,6,11,16,46,53
polPhs_PAZ1.2018.162.17.14.G02_2010.2640_V05.nc,-48.99,18.85,0.42,2018,6,11,17,13,53
polPhs_PAZ1.2018.162.10.27.G29_2010.2640_V05.nc,-35.20,-52.70,1.52,2018,6,11,10,27,5
polPhs_PAZ1.2018.162.07.45.G21_2010.2640_V05.nc,-41.13,175.61,0.39,2018,6,11,7,45,14
polPhs_PAZ1.2018.163.20.18.G05_2010.2640_V05.nc,4.66,-52.74,0.42,2018,6,12,20,18,3
polPhs_PAZ1.2018.163.02.56.G12_2010.2640_V05.nc,5.88,-126.61,0.16,2018,6,12,2,56,40
polPhs_PAZ1.2018.164.00.00.G25_2010.2640_V05.nc,52.12,121.78,0.54,2018,6,12,23,59,56
polPhs_PAZ1.2018.163.05.28.G13_2010.2640_V05.nc,-40.50,4.83,0.40,2018,6,12,5,28,48
polPhs_PAZ1.2018.163.15.22.G06_2010.2640_V05.nc,-44.91,55.77,0.13,2018,6,12,15,22,24
polPhs_PAZ1.2018.163.17.09.G29_2010.2640_V05.nc,3.91,25.60,0.20,2018,6,12,17,9,8
polPhs_PAZ1.2018.163.08.38.G25_2010.2640_V05.nc,-40.87,-46.88,1.28,2018,6,12,8,38,40
polPhs_PAZ1.2018.163.02.46.G19_2010.2640_V05.nc,-35.70,-118.75,0.15,2018,6,12,2,45,54
polPhs_PAZ1.2018.163.08.34.G32_2010.2640_V05.nc,-26.92,-51.18,7.97,2018,6,12,8,34,50
polPhs_PAZ1.2018.163.12.28.G17_2010.2640_V05.nc,19.28,95.79,3.44,2018,6,12,12,28,4
polPhs_PAZ1.2018.164.21.54.G05_2010.2640_V05.nc,61.77,-108.42,1.04,2018,6,13,21,53,44
polPhs_PAZ1.2018.164.08.45.G21_2010.2640_V05.nc,-49.59,144.64,0.27,2018,6,13,8,44,55
polPhs_PAZ1.2018.164.22.22.G25_2010.2640_V05.nc,2.81,124.97,0.47,2018,6,13,22,22,20
polPhs_PAZ1.2018.164.10.39.G28_2010.2640_V05.nc,24.00,111.89,0.15,2018,6,13,10,39,7
polPhs_PAZ1.2018.164.01.34.G29_2010.2640_V05.nc,64.66,73.40,0.37,2018,6,13,1,34,4
polPhs_PAZ1.2018.164.09.41.G03_2010.2640_V05.nc,8.96,-70.49,0.29,2018,6,13,9,41,38
polPhs_PAZ1.2018.164.12.25.G12_2010.2640_V05.nc,63.72,53.78,0.68,2018,6,13,12,25,18
polPhs_PAZ1.2018.164.11.18.G29_2010.2640_V05.nc,3.00,-66.64,0.15,2018,6,13,11,17,50
polPhs_PAZ1.2018.164.01.48.G16_2010.2640_V05.nc,6.74,73.99,0.55,2018,6,13,1,48,16
polPhs_PAZ1.2018.164.23.52.G29_2010.2640_V05.nc,22.94,104.98,0.16,2018,6,13,23,51,59
polPhs_PAZ1.2018.164.07.18.G26_2010.2640_V05.nc,-13.30,174.67,0.23,2018,6,13,7,18,9
polPhs_PAZ1.2018.164.15.33.G29_2010.2640_V05.nc,64.62,55.83,0.67,2018,6,13,15,33,3
polPhs_PAZ1.2018.164.00.25.G23_2010.2640_V05.nc,-32.84,72.60,0.65,2018,6,13,0,25,0
polPhs_PAZ1.2018.164.21.28.G27_2010.2640_V05.nc,-30.25,-38.91,0.26,2018,6,13,21,28,3
polPhs_PAZ1.2018.164.23.13.G28_2010.2640_V05.nc,8.49,-71.60,0.14,2018,6,13,23,13,17
polPhs_PAZ1.2018.164.04.30.G32_2010.2640_V05.nc,68.75,-148.02,0.26,2018,6,13,4,30,37
polPhs_PAZ1.2018.164.07.24.G16_2010.2640_V05.nc,5.98,166.51,1.19,2018,6,13,7,23,56
polPhs_PAZ1.2018.164.13.08.G27_2010.2640_V05.nc,-54.60,-92.22,0.33,2018,6,13,13,8,22
polPhs_PAZ1.2018.165.15.44.G08_2010.2640_V05.nc,6.94,-133.48,0.55,2018,6,14,15,44,19
polPhs_PAZ1.2018.165.03.40.G19_2010.2640_V05.nc,-59.68,-136.58,0.18,2018,6,14,3,40,36
polPhs_PAZ1.2018.165.14.18.G07_2010.2640_V05.nc,-22.32,-132.06,0.11,2018,6,14,14,18,34
polPhs_PAZ1.2018.165.21.57.G12_2010.2640_V05.nc,28.63,138.70,0.54,2018,6,14,21,57,41
polPhs_PAZ1.2018.165.11.07.G31_2010.2640_V05.nc,-20.82,-70.36,0.49,2018,6,14,11,7,37
polPhs_PAZ1.2018.165.03.11.G08_2010.2640_V05.nc,-14.92,54.48,0.13,2018,6,14,3,10,57
polPhs_PAZ1.2018.165.11.12.G26_2010.2640_V05.nc,-35.32,-82.64,0.66,2018,6,14,11,12,23
polPhs_PAZ1.2018.165.22.39.G10_2010.2640_V05.nc,-54.60,-73.17,0.89,2018,6,14,22,39,48
polPhs_PAZ1.2018.165.00.34.G01_2010.2640_V05.nc,-45.96,-85.29,3.02,2018,6,14,0,34,13
polPhs_PAZ1.2018.165.10.46.G12_2010.2640_V05.nc,54.23,-38.91,0.13,2018,6,14,10,46,12
polPhs_PAZ1.2018.165.10.22.G13_2010.2640_V05.nc,24.33,102.75,0.25,2018,6,14,10,22,3
polPhs_PAZ1.2018.165.20.19.G01_2010.2640_V05.nc,39.31,129.72,0.27,2018,6,14,20,19,50
polPhs_PAZ1.2018.165.07.02.G26_2010.2640_V05.nc,-7.14,176.77,0.32,2018,6,14,7,2,51
polPhs_PAZ1.2018.165.13.10.G11_2010.2640_V05.nc,-57.22,70.73,1.26,2018,6,14,13,10,27
polPhs_PAZ1.2018.165.01.00.G12_2010.2640_V05.nc,49.57,-117.74,0.21,2018,6,14,0,59,50
polPhs_PAZ1.2018.165.01.02.G15_2010.2640_V05.nc,60.93,-106.98,0.31,2018,6,14,1,2,17
polPhs_PAZ1.2018.166.18.12.G27_2010.2640_V05.nc,78.13,17.73,0.30,2018,6,15,18,12,31
polPhs_PAZ1.2018.166.04.56.G12_2010.2640_V05.nc,-58.29,-126.12,0.12,2018,6,15,4,56,0
polPhs_PAZ1.2018.166.01.05.G21_2010.2640_V05.nc,32.91,96.18,0.14,2018,6,15,1,5,13
polPhs_PAZ1.2018.166.21.00.G13_2010.2640_V05.nc,0.89,-62.28,0.79,2018,6,15,21,0,31
polPhs_PAZ1.2018.166.09.08.G12_2010.2640_V05.nc,4.76,-36.43,0.21,2018,6,15,9,8,28
polPhs_PAZ1.2018.166.11.31.G28_2010.2640_V05.nc,-2.02,106.86,3.32,2018,6,15,11,31,47
polPhs_PAZ1.2018.166.03.01.G05_2010.2640_V05.nc,-41.96,12.62,0.22,2018,6,15,3,1,35
polPhs_PAZ1.2018.166.02.33.G26_2010.2640_V05.nc,56.83,90.31,0.96,2018,6,15,2,33,24
polPhs_PAZ1.2018.166.12.53.G11_2010.2640_V05.nc,-55.61,79.11,0.31,2018,6,15,12,53,27
polPhs_PAZ1.2018.166.03.06.G28_2010.2640_V05.nc,-55.85,24.58,0.72,2018,6,15,3,6,52
polPhs_PAZ1.2018.166.22.05.G32_2010.2640_V05.nc,-62.46,120.67,0.24,2018,6,15,22,5,37
polPhs_PAZ1.2018.166.21.38.G02_2010.2640_V05.nc,32.58,147.17,0.20,2018,6,15,21,39,0
polPhs_PAZ1.2018.166.17.39.G25_2010.2640_V05.nc,-42.40,31.15,0.28,2018,6,15,17,39,16
polPhs_PAZ1.2018.166.10.31.G12_2010.2640_V05.nc,47.46,-40.18,0.22,2018,6,15,10,31,3
polPhs_PAZ1.2018.166.07.29.G17_2010.2640_V05.nc,22.78,-9.38,0.21,2018,6,15,7,29,1
polPhs_PAZ1.2018.166.08.42.G28_2010.2640_V05.nc,67.63,99.13,0.64,2018,6,15,8,42,24
polPhs_PAZ1.2018.166.01.31.G23_2010.2640_V05.nc,-57.69,66.38,0.97,2018,6,15,1,31,33
polPhs_PAZ1.2018.166.22.26.G18_2010.2640_V05.nc,-27.44,-43.80,0.22,2018,6,15,22,26,41
polPhs_PAZ1.2018.167.00.28.G12_2010.2640_V05.nc,58.78,-120.89,0.28,2018,6,16,0,28,6
polPhs_PAZ1.2018.167.15.25.G28_2010.2640_V05.nc,-46.25,-152.29,2.65,2018,6,16,15,25,30
polPhs_PAZ1.2018.167.07.54.G21_2010.2640_V05.nc,-43.95,168.33,0.94,2018,6,16,7,54,4
polPhs_PAZ1.2018.167.00.36.G25_2010.2640_V05.nc,70.30,156.94,0.12,2018,6,16,0,36,4
polPhs_PAZ1.2018.167.15.28.G05_2010.2640_V05.nc,-57.65,170.66,0.98,2018,6,16,15,28,29
polPhs_PAZ1.2018.167.08.39.G17_2010.2640_V05.nc,55.27,-28.13,0.42,2018,6,16,8,39,1
polPhs_PAZ1.2018.167.08.01.G16_2010.2640_V05.nc,-14.90,163.43,0.15,2018,6,16,8,1,2
polPhs_PAZ1.2018.167.15.18.G07_2010.2640_V05.nc,-22.16,-133.39,0.16,2018,6,16,15,18,8
polPhs_PAZ1.2018.167.03.18.G12_2010.2640_V05.nc,-8.92,-127.55,0.77,2018,6,16,3,18,11
polPhs_PAZ1.2018.167.11.38.G12_2010.2640_V05.nc,72.29,18.18,0.50,2018,6,16,11,38,3
polPhs_PAZ1.2018.167.16.12.G14_2010.2640_V05.nc,46.71,23.04,0.50,2018,6,16,16,12,32
polPhs_PAZ1.2018.167.01.13.G23_2010.2640_V05.nc,-52.27,67.47,0.70,2018,6,16,1,13,3
polPhs_PAZ1.2018.167.03.35.G32_2010.2640_V05.nc,51.18,-148.13,0.28,2018,6,16,3,34,54
polPhs_PAZ1.2018.167.12.37.G11_2010.2640_V05.nc,-53.42,87.03,0.17,2018,6,16,12,37,5
polPhs_PAZ1.2018.167.14.54.G20_2010.2640_V05.nc,68.38,-114.21,0.14,2018,6,16,14,54,50
polPhs_PAZ1.2018.167.07.05.G18_2010.2640_V05.nc,47.60,-26.44,0.35,2018,6,16,7,5,34
polPhs_PAZ1.2018.167.12.48.G17_2010.2640_V05.nc,-2.33,90.20,2.01,2018,6,16,12,48,47
polPhs_PAZ1.2018.167.14.58.G16_2010.2640_V05.nc,47.86,-106.66,0.53,2018,6,16,14,58,14
polPhs_PAZ1.2018.167.22.59.G25_2010.2640_V05.nc,24.13,123.03,0.14,2018,6,16,22,58,57
polPhs_PAZ1.2018.167.21.47.G32_2010.2640_V05.nc,-56.63,121.08,1.17,2018,6,16,21,47,4
polPhs_PAZ1.2018.167.07.33.G10_2010.2640_V05.nc,-54.25,-65.10,0.20,2018,6,16,7,33,13
polPhs_PAZ1.2018.167.03.14.G03_2010.2640_V05.nc,-21.79,-151.81,3.20,2018,6,16,3,14,32
polPhs_PAZ1.2018.167.19.11.G16_2010.2640_V05.nc,6.83,-10.66,0.84,2018,6,16,19,11,23
polPhs_PAZ1.2018.167.05.50.G24_2010.2640_V05.nc,-26.70,-14.97,0.20,2018,6,16,5,50,50
polPhs_PAZ1.2018.167.09.31.G27_2010.2640_V05.nc,-35.40,140.48,0.35,2018,6,16,9,31,13
polPhs_PAZ1.2018.167.10.42.G14_2010.2640_V05.nc,-55.91,-69.53,0.97,2018,6,16,10,42,48
polPhs_PAZ1.2018.167.12.59.G10_2010.2640_V05.nc,37.69,46.08,0.77,2018,6,16,12,59,0
polPhs_PAZ1.2018.167.21.50.G26_2010.2640_V05.nc,-62.72,87.03,0.56,2018,6,16,21,49,56
polPhs_PAZ1.2018.168.12.51.G20_2010.2640_V05.nc,62.77,15.42,0.60,2018,6,17,12,51,33
polPhs_PAZ1.2018.168.15.32.G02_2010.2640_V05.nc,-30.25,58.69,1.08,2018,6,17,15,32,54
polPhs_PAZ1.2018.168.00.54.G23_2010.2640_V05.nc,-47.25,69.21,0.80,2018,6,17,0,54,32
polPhs_PAZ1.2018.168.21.21.G31_2010.2640_V05.nc,-24.44,115.69,0.29,2018,6,17,21,21,34
polPhs_PAZ1.2018.168.18.55.G16_2010.2640_V05.nc,11.94,-8.47,1.31,2018,6,17,18,55,33
polPhs_PAZ1.2018.168.09.29.G07_2010.2640_V05.nc,23.99,137.18,0.25,2018,6,17,9,28,52
polPhs_PAZ1.2018.168.13.52.G03_2010.2640_V05.nc,-60.19,64.11,0.47,2018,6,17,13,52,21
polPhs_PAZ1.2018.168.09.41.G05_2010.2640_V05.nc,62.27,70.29,0.78,2018,6,17,9,40,58
polPhs_PAZ1.2018.168.17.05.G02_2010.2640_V05.nc,-49.27,18.37,1.36,2018,6,17,17,5,12
polPhs_PAZ1.2018.168.00.27.G05_2010.2640_V05.nc,53.48,79.59,0.15,2018,6,17,0,27,47
polPhs_PAZ1.2018.168.19.22.G28_2010.2640_V05.nc,59.10,-161.13,0.42,2018,6,17,19,21,55
polPhs_PAZ1.2018.168.05.36.G17_2010.2640_V05.nc,-41.79,18.92,0.55,2018,6,17,5,35,58
polPhs_PAZ1.2018.168.15.36.G12_2010.2640_V05.nc,-19.62,51.40,0.21,2018,6,17,15,36,40
polPhs_PAZ1.2018.168.22.55.G31_2010.2640_V05.nc,-22.20,112.27,3.34,2018,6,17,22,55,7
polPhs_PAZ1.2018.168.23.51.G19_2010.2640_V05.nc,56.93,-72.34,0.30,2018,6,17,23,50,59
polPhs_PAZ1.2018.168.05.57.G25_2010.2640_V05.nc,-54.23,-143.20,1.37,2018,6,17,5,57,7
polPhs_PAZ1.2018.168.02.48.G17_2010.2640_V05.nc,-61.85,-121.11,3.91,2018,6,17,2,48,14
polPhs_PAZ1.2018.168.11.12.G17_2010.2640_V05.nc,57.75,116.30,1.04,2018,6,17,11,12,34
polPhs_PAZ1.2018.168.21.11.G12_2010.2640_V05.nc,9.29,144.41,3.68,2018,6,17,21,11,29
polPhs_PAZ1.2018.168.20.15.G21_2010.2640_V05.nc,-47.79,-23.14,0.18,2018,6,17,20,15,2
polPhs_PAZ1.2018.168.22.01.G15_2010.2640_V05.nc,2.25,-77.22,0.17,2018,6,17,22,1,17
polPhs_PAZ1.2018.168.14.19.G25_2010.2640_V05.nc,40.48,46.21,0.14,2018,6,17,14,19,10
polPhs_PAZ1.2018.168.21.07.G03_2010.2640_V05.nc,22.59,120.00,1.99,2018,6,17,21,8,8
polPhs_PAZ1.2018.168.11.53.G23_2010.2640_V05.nc,-28.82,-102.25,1.14,2018,6,17,11,53,37
polPhs_PAZ1.2018.168.02.16.G27_2010.2640_V05.nc,-3.37,67.84,0.13,2018,6,17,2,16,27
polPhs_PAZ1.2018.168.21.28.G32_2010.2640_V05.nc,-51.27,122.49,0.53,2018,6,17,21,28,35
polPhs_PAZ1.2018.168.04.55.G14_2010.2640_V05.nc,64.47,-157.64,0.49,2018,6,17,4,55,24
polPhs_PAZ1.2018.168.10.26.G22_2010.2640_V05.nc,-57.67,-116.61,3.39,2018,6,17,10,26,31
polPhs_PAZ1.2018.168.06.16.G26_2010.2640_V05.nc,9.03,-176.76,1.41,2018,6,17,6,15,52
polPhs_PAZ1.2018.168.13.50.G11_2010.2640_V05.nc,-63.94,44.60,0.14,2018,6,17,13,50,2
polPhs_PAZ1.2018.169.19.29.G24_2010.2640_V05.nc,-25.43,163.48,0.14,2018,6,18,19,29,2
polPhs_PAZ1.2018.169.22.28.G25_2010.2640_V05.nc,11.32,126.70,5.58,2018,6,18,22,28,13
polPhs_PAZ1.2018.169.17.04.G23_2010.2640_V05.nc,15.35,-2.13,1.34,2018,6,18,17,3,58
